source_id,name,nutrient_id,pct,density_kg_l,restrictions
npk_edafico_12_18_12_3s_grado_agricola,NPK edáfico 12-18-12-3S grado agrícola,K,9.9618,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_18_12_3s_grado_agricola,NPK edáfico 12-18-12-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_16_4_18_grado_agricola,NPK edáfico 16-4-18 grado agrícola,N,16,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_16_4_18_grado_agricola,NPK edáfico 16-4-18 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_16_4_18_grado_agricola,NPK edáfico 16-4-18 grado agrícola,K,14.9427,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_4_12_grado_agricola,NPK edáfico 22-4-12 grado agrícola,N,22,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_4_12_grado_agricola,NPK edáfico 22-4-12 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_4_12_grado_agricola,NPK edáfico 22-4-12 grado agrícola,K,9.9618,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_4_20_3s_grado_agricola,NPK edáfico 18-4-20-3S grado agrícola,N,18,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_4_20_3s_grado_agricola,NPK edáfico 18-4-20-3S grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_4_20_3s_grado_agricola,NPK edáfico 18-4-20-3S grado agrícola,K,16.603,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_4_20_3s_grado_agricola,NPK edáfico 18-4-20-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_8_14_20_grado_agricola,NPK edáfico 8-14-20 grado agrícola,N,8,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_8_14_20_grado_agricola,NPK edáfico 8-14-20 grado agrícola,P,6.11,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_8_14_20_grado_agricola,NPK edáfico 8-14-20 grado agrícola,K,16.603,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_30_0_grado_agricola,NPK edáfico 10-30-0 grado agrícola,N,10,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_30_0_grado_agricola,NPK edáfico 10-30-0 grado agrícola,P,13.0928,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_30_0_12_grado_agricola,NPK edáfico 30-0-12 grado agrícola,N,30,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_30_0_12_grado_agricola,NPK edáfico 30-0-12 grado agrícola,K,9.9618,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_2_28_3s_grado_agricola,NPK edáfico 0-2-28-3S grado agrícola,P,0.8729,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_2_28_3s_grado_agricola,NPK edáfico 0-2-28-3S grado agrícola,K,23.2442,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_2_28_3s_grado_agricola,NPK edáfico 0-2-28-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_10_8_grado_agricola,NPK edáfico 10-10-8 grado agrícola,N,10,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_10_8_grado_agricola,NPK edáfico 10-10-8 grado agrícola,P,4.3643,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_10_8_grado_agricola,NPK edáfico 10-10-8 grado agrícola,K,6.6412,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_28_12_4_grado_agricola,NPK edáfico 28-12-4 grado agrícola,N,28,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_28_12_4_grado_agricola,NPK edáfico 28-12-4 grado agrícola,P,5.2371,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_28_12_4_grado_agricola,NPK edáfico 28-12-4 grado agrícola,K,3.3206,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_6_22_grado_agricola,NPK edáfico 10-6-22 grado agrícola,N,10,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_6_22_grado_agricola,NPK edáfico 10-6-22 grado agrícola,P,2.6186,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_6_22_grado_agricola,NPK edáfico 10-6-22 grado agrícola,K,18.2633,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_2_16_28_grado_agricola,NPK edáfico 2-16-28 grado agrícola,N,2,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_2_16_28_grado_agricola,NPK edáfico 2-16-28 grado agrícola,P,6.9828,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_2_16_28_grado_agricola,NPK edáfico 2-16-28 grado agrícola,K,23.2442,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_22_0_grado_agricola,NPK edáfico 6-22-0 grado agrícola,N,6,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_22_0_grado_agricola,NPK edáfico 6-22-0 grado agrícola,P,9.6014,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_30_12_grado_agricola,NPK edáfico 12-30-12 grado agrícola,N,12,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_30_12_grado_agricola,NPK edáfico 12-30-12 grado agrícola,P,13.0928,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_30_12_grado_agricola,NPK edáfico 12-30-12 grado agrícola,K,9.9618,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_30_18_grado_agricola,NPK edáfico 6-30-18 grado agrícola,N,6,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_30_18_grado_agricola,NPK edáfico 6-30-18 grado agrícola,P,13.0928,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_30_18_grado_agricola,NPK edáfico 6-30-18 grado agrícola,K,14.9427,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_8_3s_grado_agricola,NPK edáfico 12-4-8-3S grado agrícola,N,12,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_8_3s_grado_agricola,NPK edáfico 12-4-8-3S grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_8_3s_grado_agricola,NPK edáfico 12-4-8-3S grado agrícola,K,6.6412,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_8_3s_grado_agricola,NPK edáfico 12-4-8-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_24_16_6_grado_agricola,NPK edáfico 24-16-6 grado agrícola,N,24,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_24_16_6_grado_agricola,NPK edáfico 24-16-6 grado agrícola,P,6.9828,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_24_16_6_grado_agricola,NPK edáfico 24-16-6 grado agrícola,K,4.9809,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_30_14_4_3s_grado_agricola,NPK edáfico 30-14-4-3S grado agrícola,N,30,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_30_14_4_3s_grado_agricola,NPK edáfico 30-14-4-3S grado agrícola,P,6.11,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_30_14_4_3s_grado_agricola,NPK edáfico 30-14-4-3S grado agrícola,K,3.3206,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_30_14_4_3s_grado_agricola,NPK edáfico 30-14-4-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_18_6_3s_grado_agricola,NPK edáfico 18-18-6-3S grado agrícola,N,18,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_18_6_3s_grado_agricola,NPK edáfico 18-18-6-3S grado agrícola,P,7.8557,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_18_6_3s_grado_agricola,NPK edáfico 18-18-6-3S grado agrícola,K,4.9809,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_18_6_3s_grado_agricola,NPK edáfico 18-18-6-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_18_10_grado_agricola,NPK edáfico 14-18-10 grado agrícola,N,14,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_18_10_grado_agricola,NPK edáfico 14-18-10 grado agrícola,P,7.8557,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_18_10_grado_agricola,NPK edáfico 14-18-10 grado agrícola,K,8.3015,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_20_20_14_grado_agricola,NPK edáfico 20-20-14 grado agrícola,N,20,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_20_20_14_grado_agricola,NPK edáfico 20-20-14 grado agrícola,P,8.7285,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_20_20_14_grado_agricola,NPK edáfico 20-20-14 grado agrícola,K,11.6221,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_16_0_grado_agricola,NPK edáfico 6-16-0 grado agrícola,N,6,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_16_0_grado_agricola,NPK edáfico 6-16-0 grado agrícola,P,6.9828,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_26_22_grado_agricola,NPK edáfico 4-26-22 grado agrícola,N,4,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_26_22_grado_agricola,NPK edáfico 4-26-22 grado agrícola,P,11.3471,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_26_22_grado_agricola,NPK edáfico 4-26-22 grado agrícola,K,18.2633,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_8_4_8_grado_agricola,NPK edáfico 8-4-8 grado agrícola,N,8,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_8_4_8_grado_agricola,NPK edáfico 8-4-8 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_8_4_8_grado_agricola,NPK edáfico 8-4-8 grado agrícola,K,6.6412,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_4_22_grado_agricola,NPK edáfico 14-4-22 grado agrícola,N,14,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_4_22_grado_agricola,NPK edáfico 14-4-22 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_4_22_grado_agricola,NPK edáfico 14-4-22 grado agrícola,K,18.2633,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_26_8_grado_agricola,NPK edáfico 14-26-8 grado agrícola,N,14,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_26_8_grado_agricola,NPK edáfico 14-26-8 grado agrícola,P,11.3471,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_26_8_grado_agricola,NPK edáfico 14-26-8 grado agrícola,K,6.6412,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_2_30_grado_agricola,NPK edáfico 0-2-30 grado agrícola,P,0.8729,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_2_30_grado_agricola,NPK edáfico 0-2-30 grado agrícola,K,24.9045,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_6_30_grado_agricola,NPK edáfico 12-6-30 grado agrícola,N,12,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_6_30_grado_agricola,NPK edáfico 12-6-30 grado agrícola,P,2.6186,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_6_30_grado_agricola,NPK edáfico 12-6-30 grado agrícola,K,24.9045,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_8_26_grado_agricola,NPK edáfico 6-8-26 grado agrícola,N,6,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_8_26_grado_agricola,NPK edáfico 6-8-26 grado agrícola,P,3.4914,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_8_26_grado_agricola,NPK edáfico 6-8-26 grado agrícola,K,21.5839,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_20_2_grado_agricola,NPK edáfico 4-20-2 grado agrícola,N,4,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_20_2_grado_agricola,NPK edáfico 4-20-2 grado agrícola,P,8.7285,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_20_2_grado_agricola,NPK edáfico 4-20-2 grado agrícola,K,1.6603,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_24_0_26_grado_agricola,NPK edáfico 24-0-26 grado agrícola,N,24,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_24_0_26_grado_agricola,NPK edáfico 24-0-26 grado agrícola,K,21.5839,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_26_0_grado_agricola,NPK edáfico 14-26-0 grado agrícola,N,14,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_26_0_grado_agricola,NPK edáfico 14-26-0 grado agrícola,P,11.3471,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_22_8_grado_agricola,NPK edáfico 10-22-8 grado agrícola,N,10,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_22_8_grado_agricola,NPK edáfico 10-22-8 grado agrícola,P,9.6014,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_22_8_grado_agricola,NPK edáfico 10-22-8 grado agrícola,K,6.6412,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_24_4_grado_agricola,NPK edáfico 10-24-4 grado agrícola,N,10,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_24_4_grado_agricola,NPK edáfico 10-24-4 grado agrícola,P,10.4742,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_24_4_grado_agricola,NPK edáfico 10-24-4 grado agrícola,K,3.3206,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_16_18_grado_agricola,NPK edáfico 4-16-18 grado agrícola,N,4,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_16_18_grado_agricola,NPK edáfico 4-16-18 grado agrícola,P,6.9828,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_16_18_grado_agricola,NPK edáfico 4-16-18 grado agrícola,K,14.9427,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_16_4_26_grado_agricola,NPK edáfico 16-4-26 grado agrícola,N,16,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_16_4_26_grado_agricola,NPK edáfico 16-4-26 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_16_4_26_grado_agricola,NPK edáfico 16-4-26 grado agrícola,K,21.5839,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_26_2_6_grado_agricola,NPK edáfico 26-2-6 grado agrícola,N,26,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_26_2_6_grado_agricola,NPK edáfico 26-2-6 grado agrícola,P,0.8729,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_26_2_6_grado_agricola,NPK edáfico 26-2-6 grado agrícola,K,4.9809,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_0_16_grado_agricola,NPK edáfico 10-0-16 grado agrícola,N,10,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_10_0_16_grado_agricola,NPK edáfico 10-0-16 grado agrícola,K,13.2824,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_18_20_grado_agricola,NPK edáfico 0-18-20 grado agrícola,P,7.8557,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_18_20_grado_agricola,NPK edáfico 0-18-20 grado agrícola,K,16.603,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_20_0_14_grado_agricola,NPK edáfico 20-0-14 grado agrícola,N,20,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_20_0_14_grado_agricola,NPK edáfico 20-0-14 grado agrícola,K,11.6221,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_22_2_3s_grado_agricola,NPK edáfico 18-22-2-3S grado agrícola,N,18,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_22_2_3s_grado_agricola,NPK edáfico 18-22-2-3S grado agrícola,P,9.6014,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_22_2_3s_grado_agricola,NPK edáfico 18-22-2-3S grado agrícola,K,1.6603,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_18_22_2_3s_grado_agricola,NPK edáfico 18-22-2-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_14_4_grado_agricola,NPK edáfico 4-14-4 grado agrícola,N,4,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_14_4_grado_agricola,NPK edáfico 4-14-4 grado agrícola,P,6.11,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_4_14_4_grado_agricola,NPK edáfico 4-14-4 grado agrícola,K,3.3206,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_14_grado_agricola,NPK edáfico 12-4-14 grado agrícola,N,12,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_14_grado_agricola,NPK edáfico 12-4-14 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_4_14_grado_agricola,NPK edáfico 12-4-14 grado agrícola,K,11.6221,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_10_6_grado_agricola,NPK edáfico 6-10-6 grado agrícola,N,6,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_10_6_grado_agricola,NPK edáfico 6-10-6 grado agrícola,P,4.3643,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_6_10_6_grado_agricola,NPK edáfico 6-10-6 grado agrícola,K,4.9809,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_4_22_grado_agricola,NPK edáfico 0-4-22 grado agrícola,P,1.7457,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_0_4_22_grado_agricola,NPK edáfico 0-4-22 grado agrícola,K,18.2633,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_10_16_3s_grado_agricola,NPK edáfico 22-10-16-3S grado agrícola,N,22,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_10_16_3s_grado_agricola,NPK edáfico 22-10-16-3S grado agrícola,P,4.3643,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_10_16_3s_grado_agricola,NPK edáfico 22-10-16-3S grado agrícola,K,13.2824,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_22_10_16_3s_grado_agricola,NPK edáfico 22-10-16-3S grado agrícola,S,3,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_10_26_grado_agricola,NPK edáfico 14-10-26 grado agrícola,N,14,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_10_26_grado_agricola,NPK edáfico 14-10-26 grado agrícola,P,4.3643,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_14_10_26_grado_agricola,NPK edáfico 14-10-26 grado agrícola,K,21.5839,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_26_8_grado_agricola,NPK edáfico 12-26-8 grado agrícola,N,12,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_26_8_grado_agricola,NPK edáfico 12-26-8 grado agrícola,P,11.3471,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_12_26_8_grado_agricola,NPK edáfico 12-26-8 grado agrícola,K,6.6412,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
npk_edafico_24_24_0_grado_agricola,NPK edáfico 24-24-0 grado agrícola,N,24,,Comercialización regional (catálogo genérico de mezcladoras); fuente: Formulación estándar de la industria; no verificada en el registro ICA
